C:\Program Files\nodejs\node.exe .\dist\src\server.js -debug
> Express ready on http://localhost:3003 : debug=true, pdok=false, runpdok=false
CHILD got start-message
Upload in bestand gezet: ./appdata/publish/temp/gwsw_datamodel_upload.ttl
PARENT got started-message
"Bouwlaag";"Klasse is IMBOR-Kern"
"laagnummer";"Attribuut is IMBOR-Kern"
"Afdak";"Klasse is IMBOR-Kern"
"Balkon";"Klasse is IMBOR-Kern"
"Dakkapel";"Klasse is IMBOR-Kern"
"Loopbrug";"Klasse is IMBOR-Kern"
"Deur";"Klasse is IMBOR-Kern"
"modaliteit";"Attribuut is IMBOR-Kern"
"toegangssoort";"Attribuut is IMBOR-Kern"
"Krib";"Klasse is IMBOR-Kern"
"Schutkolk";"Klasse is IMBOR-Kern"
"Wegknoop";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Spoorwegknoop";"Klasse is IMBOR-Kern"
"Verblijfsobject";"Klasse is IMBOR-Kern"
"feitelijk gebruik";"Attribuut is IMBOR-Kern"
"feitelijk gebruik gedetailleerd";"Attribuut is IMBOR-Kern"
"gebruiksdoel";"Attribuut is IMBOR-Kern"
"Functioneel gebouwobject";"Klasse is IMBOR-Kern"
"Gebouwzone";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"laagnummer";"Attribuut is IMBOR-Kern"
"bouwjaar";"Attribuut is IMBOR-Kern"
"aard";"Attribuut is IMBOR-Kern"
"Tolplaats";"Klasse is IMBOR-Kern"
"Emplacement";"Klasse is IMBOR-Kern"
"Overweg";"Klasse is IMBOR-Kern"
"Spoorbaan";"Klasse is IMBOR-Kern"
"Baan voor vliegverkeer";"Klasse is IMBOR-Kern"
"Luchthaven";"Klasse is IMBOR-Kern"
"Oeverzone";"Klasse is IMBOR-Kern"
"natuurvriendelijk";"Attribuut is IMBOR-Kern"
"Vaarwegzone";"Klasse is IMBOR-Kern"
"Visserijzone";"Klasse is IMBOR-Kern"
"Watersportzone";"Klasse is IMBOR-Kern"
"Reducering";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Afscheiding";"Klasse is IMBOR-Kern"
"Rijk";"Klasse is IMBOR-Kern"
"Veiligheidsregio";"Klasse is IMBOR-Kern"
"Nederlandse territoriale zee";"Klasse is IMBOR-Kern"
"Nederlandse aansluitende zone";"Klasse is IMBOR-Kern"
"Nederlandse exclusieve economische zone";"Klasse is IMBOR-Kern"
"Nederlandse continentaal plat";"Klasse is IMBOR-Kern"
"Nummeraanduiding";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"huisnummer";"Attribuut is IMBOR-Kern"
"huisnummerletter";"Attribuut is IMBOR-Kern"
"huisnummertoevoeging";"Attribuut is IMBOR-Kern"
"postcode";"Attribuut is IMBOR-Kern"
"Benoemde plaats";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Streek";"Klasse is IMBOR-Kern"
"alternatieve naam";"Attribuut is IMBOR-Kern"
"Landschappelijk gebied";"Klasse is IMBOR-Kern"
"alternatieve naam";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Functioneel rioleringsobject";"Klasse is IMBOR-Kern"
Rioolaansluiting - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Topologisch element";"Klasse is IMBOR-Kern"
"Edge";"Klasse is IMBOR-Kern"
Representatie fysiek object - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Vertex";"Klasse is IMBOR-Kern"
"Spoordijk";"Klasse is IMBOR-Kern"
Oppervlaktewatersysteem - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Regelinrichting";"Klasse is IMBOR-Kern"
"RTC-sturing";"Klasse is IMBOR-Kern"
Steenwolkoffer - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Zandkoffer - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Luchtinjectie-unit - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Rioolafsluiter - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Parkeergarage";"Klasse is IMBOR-Kern"
"Schot";"Klasse is IMBOR-Kern"
"Inrit";"Klasse is IMBOR-Kern"
"Geometrische representatie";"Klasse is IMBOR-Kern"
"Utiliteitsnet";"Klasse is IMBOR-Kern"
"Chemicaliënleiding";"Klasse is IMBOR-Kern"
"Thermische pijpleiding";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"GM_MultiSurface";"Klasse is IMBOR-Kern"
Term Activiteit heeft geen supertype, is IMBOR-Topconcept
"Activiteit";"Klasse is IMBOR-Kern"
"Materie";"Klasse is IMBOR-Kern"
"percentage";"Attribuut is IMBOR-Kern"
"volume";"Attribuut is IMBOR-Kern"
"gewicht";"Attribuut is IMBOR-Kern"
"materiefase";"Attribuut is IMBOR-Kern"
Term Object heeft geen supertype, is IMBOR-Topconcept
"Object";"Klasse is IMBOR-Kern"
"identificatie";"Attribuut is IMBOR-Kern"
"domein";"Attribuut is IMBOR-Kern"
"Lichtsturing";"Klasse is IMBOR-Kern"
"aantal kanalen";"Attribuut is IMBOR-Kern"
"terugmelding";"Attribuut is IMBOR-Kern"
"terugmelding specificatie";"Attribuut is IMBOR-Kern"
"protocol naar communicatiemodule";"Attribuut is IMBOR-Kern"
"interne sensor";"Attribuut is IMBOR-Kern"
"intelligentie";"Attribuut is IMBOR-Kern"
"aansluiting externe sensor";"Attribuut is IMBOR-Kern"
"aansturingsprotocol";"Attribuut is IMBOR-Kern"
"Communicatiemodule";"Klasse is IMBOR-Kern"
"aantal kanalen";"Attribuut is IMBOR-Kern"
"terugmelding";"Attribuut is IMBOR-Kern"
"terugmelding specificatie";"Attribuut is IMBOR-Kern"
"interne sensor";"Attribuut is IMBOR-Kern"
"aansluiting externe sensor";"Attribuut is IMBOR-Kern"
"intelligentie";"Attribuut is IMBOR-Kern"
"protocol naar lichtsturing";"Attribuut is IMBOR-Kern"
"type communicatie";"Attribuut is IMBOR-Kern"
"imsi";"Attribuut is IMBOR-Kern"
"imei";"Attribuut is IMBOR-Kern"
"simkaartnummer";"Attribuut is IMBOR-Kern"
"MAC-adres";"Attribuut is IMBOR-Kern"
"bedieningssysteem";"Attribuut is IMBOR-Kern"
"Modem";"Klasse is IMBOR-Kern"
"Router";"Klasse is IMBOR-Kern"
"Switch";"Klasse is IMBOR-Kern"
"Converter";"Klasse is IMBOR-Kern"
"Controller";"Klasse is IMBOR-Kern"
"Computer";"Klasse is IMBOR-Kern"
"Contact";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Sensormodule";"Klasse is IMBOR-Kern"
"Antenne";"Klasse is IMBOR-Kern"
"frequentiebanden";"Attribuut is IMBOR-Kern"
"Apparaat";"Klasse is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"aantal ingangen";"Attribuut is IMBOR-Kern"
"aantal inkomend";"Attribuut is IMBOR-Kern"
"aantal uitgaand";"Attribuut is IMBOR-Kern"
"aantal uitgangen";"Attribuut is IMBOR-Kern"
"aantal universes";"Attribuut is IMBOR-Kern"
"IP-adres";"Attribuut is IMBOR-Kern"
"serienummer";"Attribuut is IMBOR-Kern"
"typenummer";"Attribuut is IMBOR-Kern"
"fysieke aansluiting";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"barcode";"Attribuut is IMBOR-Kern"
"type bevestiging";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"Splitter";"Klasse is IMBOR-Kern"
"Booster";"Klasse is IMBOR-Kern"
Leidingbrug - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Lavakoffer - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Infiltratiegoot";"Klasse is IMBOR-Kern"
Open leiding - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Compensator - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Gevarenzone";"Klasse is IMBOR-Kern"
"Stadsverwarmingsleiding";"Klasse is IMBOR-Kern"
Zadel - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Wegdekreflector";"Klasse is IMBOR-Kern"
"Meetspijker";"Klasse is IMBOR-Kern"
"Verkeerruimte";"Klasse is IMBOR-Kern"
"Luchtvaartruimte";"Klasse is IMBOR-Kern"
"Rattenval";"Klasse is IMBOR-Kern"
"IJskelder";"Klasse is IMBOR-Kern"
"Warmtepomp";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Akoestische signaalgever";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Warmtecamera";"Klasse is IMBOR-Kern"
"Bewegingssensor";"Klasse is IMBOR-Kern"
"Geluidssensor";"Klasse is IMBOR-Kern"
"Fijnstofsensor";"Klasse is IMBOR-Kern"
"Meetstation";"Klasse is IMBOR-Kern"
"Afvalsensor";"Klasse is IMBOR-Kern"
"Waterkwaliteitssensor";"Klasse is IMBOR-Kern"
"Radar";"Klasse is IMBOR-Kern"
"Parkeerbeheersensor";"Klasse is IMBOR-Kern"
"Functie";"Klasse is IMBOR-Kern"
"hoofdfunctie";"Attribuut is IMBOR-Kern"
"Vlaggenmastput";"Klasse is IMBOR-Kern"
"Punaise";"Klasse is IMBOR-Kern"
"diameter";"Attribuut is IMBOR-Kern"
"Paneel";"Klasse is IMBOR-Kern"
"Busstation";"Klasse is IMBOR-Kern"
"Videconstructie";"Klasse is IMBOR-Kern"
"Wifi-sensor";"Klasse is IMBOR-Kern"
"Stationaire batterij";"Klasse is IMBOR-Kern"
"Ondergrondse laadoplossing";"Klasse is IMBOR-Kern"
"Laadportaal";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
Warmtewinningsnet - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Transportsysteem";"Klasse is IMBOR-Kern"
"Mobiele waterkering";"Klasse is IMBOR-Kern"
"Schietterrein";"Klasse is IMBOR-Kern"
"Containerput";"Klasse is IMBOR-Kern"
"Fietssnelheidsindicator";"Klasse is IMBOR-Kern"
"Gereedschapsrek";"Klasse is IMBOR-Kern"
"Beregeningsbron";"Klasse is IMBOR-Kern"
"Terras";"Klasse is IMBOR-Kern"
"Plantaarn";"Klasse is IMBOR-Kern"
"Kastombouw";"Klasse is IMBOR-Kern"
"boven- of ondergronds";"Attribuut is IMBOR-Kern"
"zichtbaar";"Attribuut is IMBOR-Kern"
"Hoogspanningsmast";"Klasse is IMBOR-Kern"
"Kaartlezer";"Klasse is IMBOR-Kern"
"rfid";"Attribuut is IMBOR-Kern"
"Route-informatie";"Klasse is IMBOR-Kern"
"routenummer";"Attribuut is IMBOR-Kern"
"type route";"Attribuut is IMBOR-Kern"
"bijzonder transport";"Attribuut is IMBOR-Kern"
"lengte bijzonder transport";"Attribuut is IMBOR-Kern"
"toelichting bijzonder transport";"Attribuut is IMBOR-Kern"
"Registratie";"Klasse is IMBOR-Kern"
"Versie";"Klasse is IMBOR-Kern"
"versie";"Attribuut is IMBOR-Kern"
"TijdlijnRegistratie";"Klasse is IMBOR-Kern"
"eindRegistratie";"Attribuut is IMBOR-Kern"
"tijdstipRegistratie";"Attribuut is IMBOR-Kern"
"aangemaakt door";"Attribuut is IMBOR-Kern"
"gewijzigd door";"Attribuut is IMBOR-Kern"
"TijdlijnGeldigheid";"Klasse is IMBOR-Kern"
"beginGeldigheid";"Attribuut is IMBOR-Kern"
"eindGeldigheid";"Attribuut is IMBOR-Kern"
"Levensduur";"Klasse is IMBOR-Kern"
"objectBeginTijd";"Attribuut is IMBOR-Kern"
"objectEindTijd";"Attribuut is IMBOR-Kern"
"NetwerkLink";"Klasse is IMBOR-Kern"
"geometrie";"Attribuut is IMBOR-Kern"
"fictief";"Attribuut is IMBOR-Kern"
"NetwerkNode";"Klasse is IMBOR-Kern"
"geometrie";"Attribuut is IMBOR-Kern"
"WegNode";"Klasse is IMBOR-Kern"
"WaterNode";"Klasse is IMBOR-Kern"
RioleringNode - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"WegLink";"Klasse is IMBOR-Kern"
"WaterLink";"Klasse is IMBOR-Kern"
RioleringLink - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Komgrens";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Veldverlichtingmast";"Klasse is IMBOR-Kern"
"Geveltuin";"Klasse is IMBOR-Kern"
"Kwaliteitsniveau";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Afvalscheidingslocatie";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Lijnmarkering";"Klasse is IMBOR-Kern"
"dwars- of lengtemarkering";"Attribuut is IMBOR-Kern"
"markering toepassing";"Attribuut is IMBOR-Kern"
"markeringsbreedte";"Attribuut is IMBOR-Kern"
"markeringspatroon";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Symboolmarkering";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"oriëntatierichting";"Attribuut is IMBOR-Kern"
"Vlakmarkering";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"markering toepassing";"Attribuut is IMBOR-Kern"
"Tekstmarkering";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"tekst";"Attribuut is IMBOR-Kern"
"oriëntatierichting";"Attribuut is IMBOR-Kern"
"Injectieput";"Klasse is IMBOR-Kern"
"Warmtewisselaar";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Samenwerkingsorganisatie";"Klasse is IMBOR-Kern"
"Caribisch openbaar lichaam";"Klasse is IMBOR-Kern"
"Overige overheidsorganisatie";"Klasse is IMBOR-Kern"
"Actor";"Klasse is IMBOR-Kern"
"objectnaam";"Attribuut is IMBOR-Kern"
"objectnummer";"Attribuut is IMBOR-Kern"
"Publiekrechtelijk rechtspersoon";"Klasse is IMBOR-Kern"
"Privaatrechtelijk rechtspersoon";"Klasse is IMBOR-Kern"
Term Rol heeft geen supertype, is IMBOR-Topconcept
"Rol";"Klasse is IMBOR-Kern"
"domein";"Attribuut is IMBOR-Kern"
"identificatie";"Attribuut is IMBOR-Kern"
"Beheerder";"Klasse is IMBOR-Kern"
"Eigenaar";"Klasse is IMBOR-Kern"
"Onderhoudsplichtige";"Klasse is IMBOR-Kern"
"Netbeheerder";"Klasse is IMBOR-Kern"
"Leverancier";"Klasse is IMBOR-Kern"
"Fabrikant";"Klasse is IMBOR-Kern"
"Installateur";"Klasse is IMBOR-Kern"
"Energieleverancier";"Klasse is IMBOR-Kern"
"Uitvoerende organisatie";"Klasse is IMBOR-Kern"
"Baggerplichtige";"Klasse is IMBOR-Kern"
"Bedienaar";"Klasse is IMBOR-Kern"
"Bronhouder";"Klasse is IMBOR-Kern"
"Debiteur";"Klasse is IMBOR-Kern"
"Exploitant";"Klasse is IMBOR-Kern"
"Kunstenaar";"Klasse is IMBOR-Kern"
"Ontwerper";"Klasse is IMBOR-Kern"
"Netwerkoperator";"Klasse is IMBOR-Kern"
"Netwerk";"Klasse is IMBOR-Kern"
"Inzamelaar";"Klasse is IMBOR-Kern"
"Kweker";"Klasse is IMBOR-Kern"
"aantal";"Klasse is IMBOR-Kern"
"aanwezigheid";"Klasse is IMBOR-Kern"
"capaciteit";"Klasse is IMBOR-Kern"
"categorie";"Klasse is IMBOR-Kern"
"datum";"Klasse is IMBOR-Kern"
"driedimensionale eigenschap";"Klasse is IMBOR-Kern"
"duur";"Klasse is IMBOR-Kern"
"eendimensionale eigenschap";"Klasse is IMBOR-Kern"
"elektrische spanning";"Klasse is IMBOR-Kern"
"elektrische stroom";"Klasse is IMBOR-Kern"
"factor";"Klasse is IMBOR-Kern"
"frequentie";"Klasse is IMBOR-Kern"
"geografische informatie";"Klasse is IMBOR-Kern"
"gewicht-attribuut";"Klasse is IMBOR-Kern"
"hoek";"Klasse is IMBOR-Kern"
"interval";"Klasse is IMBOR-Kern"
"jaartal";"Klasse is IMBOR-Kern"
"juridische eenheid";"Klasse is IMBOR-Kern"
"logische eigenschap";"Klasse is IMBOR-Kern"
"mechanische eigenschap";"Klasse is IMBOR-Kern"
"meetwaarde";"Klasse is IMBOR-Kern"
"meta-informatie";"Klasse is IMBOR-Kern"
"naam";"Klasse is IMBOR-Kern"
"NAP-relatieve eendimensionale eigenschap";"Klasse is IMBOR-Kern"
"nummer";"Klasse is IMBOR-Kern"
"omschrijving";"Klasse is IMBOR-Kern"
"opmerking";"Klasse is IMBOR-Kern"
"optische eigenschap";"Klasse is IMBOR-Kern"
"percentage-attribuut";"Klasse is IMBOR-Kern"
"prijs";"Klasse is IMBOR-Kern"
"productspecificatie";"Klasse is IMBOR-Kern"
"resource identifier";"Klasse is IMBOR-Kern"
"ruimtelijke eigenschap";"Klasse is IMBOR-Kern"
"snelheid";"Klasse is IMBOR-Kern"
"sociaal geconstrueerde aanduiding";"Klasse is IMBOR-Kern"
"sociaal geconstrueerde indeling";"Klasse is IMBOR-Kern"
"temporele eigenschap";"Klasse is IMBOR-Kern"
"thermodynamische eigenschap";"Klasse is IMBOR-Kern"
"toegekende toestand";"Klasse is IMBOR-Kern"
"topografische informatie";"Klasse is IMBOR-Kern"
"tweedimensionale eigenschap";"Klasse is IMBOR-Kern"
"typologische eigenschap";"Klasse is IMBOR-Kern"
"tijdsgebonden arbeid";"Klasse is IMBOR-Kern"
"waarheidswaarde";"Klasse is IMBOR-Kern"
"wiskundige eigenschap";"Klasse is IMBOR-Kern"
"Opdrachtnemer";"Klasse is IMBOR-Kern"
"Opdrachtgever";"Klasse is IMBOR-Kern"
"Hellingbaan";"Klasse is IMBOR-Kern"
"Lozingsvergunninghouder";"Klasse is IMBOR-Kern"
"Beheerzone";"Klasse is IMBOR-Kern"
"Functioneel ondergronds object";"Klasse is IMBOR-Kern"
Reservoir - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Infiltratiereservoir - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Bescherming - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Doorlaat - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Ketting - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Stellaag - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Valleiding - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Duikerput - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Open bouwwerk";"Klasse is IMBOR-Kern"
"anti-graffiti voorziening";"Attribuut is IMBOR-Kern"
"verfoppervlakte";"Attribuut is IMBOR-Kern"
"Warmtesensor";"Klasse is IMBOR-Kern"
"Verkeersteller";"Klasse is IMBOR-Kern"
worker ready, waiting for jobs (debug=true itvCheck=default)
"Bewegwijzeringsbord";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"bordcode";"Attribuut is IMBOR-Kern"
"opschrift";"Attribuut is IMBOR-Kern"
"letterhoogteklasse opschrift";"Attribuut is IMBOR-Kern"
"stijl opschrift";"Attribuut is IMBOR-Kern"
"reflectieklasse";"Attribuut is IMBOR-Kern"
"bord in functie";"Attribuut is IMBOR-Kern"
"letterhoogteklasse ondertekst";"Attribuut is IMBOR-Kern"
"ondertekst";"Attribuut is IMBOR-Kern"
"CE-markering";"Attribuut is IMBOR-Kern"
"waarde";"Attribuut is IMBOR-Kern"
"symbool";"Attribuut is IMBOR-Kern"
"Combinatiebord";"Klasse is IMBOR-Kern"
"bordcode";"Attribuut is IMBOR-Kern"
"opschrift";"Attribuut is IMBOR-Kern"
"letterhoogteklasse opschrift";"Attribuut is IMBOR-Kern"
"stijl opschrift";"Attribuut is IMBOR-Kern"
"reflectieklasse";"Attribuut is IMBOR-Kern"
"bord in functie";"Attribuut is IMBOR-Kern"
"bordafmeting";"Attribuut is IMBOR-Kern"
"CE-markering";"Attribuut is IMBOR-Kern"
"Huisnummerbord";"Klasse is IMBOR-Kern"
"opschrift";"Attribuut is IMBOR-Kern"
"letterhoogteklasse opschrift";"Attribuut is IMBOR-Kern"
"stijl opschrift";"Attribuut is IMBOR-Kern"
"huisnummerverwijzing";"Attribuut is IMBOR-Kern"
"letterhoogteklasse huisnummers";"Attribuut is IMBOR-Kern"
"Rotatiepaneel";"Klasse is IMBOR-Kern"
"bord in functie";"Attribuut is IMBOR-Kern"
"Straatnaambord";"Klasse is IMBOR-Kern"
"bordcode";"Attribuut is IMBOR-Kern"
"huisnummerverwijzing";"Attribuut is IMBOR-Kern"
"letterhoogteklasse huisnummers";"Attribuut is IMBOR-Kern"
"letterhoogteklasse ondertekst";"Attribuut is IMBOR-Kern"
"ondertekst";"Attribuut is IMBOR-Kern"
"waarde";"Attribuut is IMBOR-Kern"
"Waterschapgrens";"Klasse is IMBOR-Kern"
"Gemeentegrens";"Klasse is IMBOR-Kern"
"provincienaam";"Attribuut is IMBOR-Kern"
"alternatieve naam";"Attribuut is IMBOR-Kern"
"Provinciegrens";"Klasse is IMBOR-Kern"
IMBOR Kern.ttl gevuld
Process exited with code 1
